0x2a590fe421873b34845a2449e436e2395e6a7f63,1488870139879.920000000
0x873c147d9b8ce7c5c55b61d0d1ee6a20e1e2839f,71319992760.567300000
0x228ac69dbf083d509c95e169306310fe72037a3b,48547053229.584600000
0xef2fe9c9d15454f6b90b8e701ddd938e4e783d61,23249319866.395800000
0x9e96e4515a0dfc027959545e55210483bcdafe74,19766798892.077700000
0x0134a0b573c606fafff7a5cf025239111b91e665,19505177074.080300000
0x36d2971db8c12f52eea2ec78e094d128818be37b,14795675801.293700000
0x7e7611d6c9f491442eb95ef63638b54e636fe594,14043420792.108900000
0x74cc9f46f53a23c674894a255570d7fc6dc1fa4e,12152549121.396700000
0x685f0e6a70ed7bfff1bf374e1c6c446074960e5e,11702928894.880900000
0xce2d363706267227e4493dea48394e35112dd729,10884666912.555900000
0x25a9d98743e17369cdc9f0fb655a3128a9351db9,10536643934.337900000
0xc6ba2f2342b46376812d9f93ac940f4d15ed4309,7944161155.140830000
0x2c88437cc750ad3a1c434f3cff03ebbdc1658ac6,7054116438.542050000
0x60c38c313b202a6e79656103ed09b86ab073e9db,4052754390.128200000
0x1a8a4e58741a6531a3d8623aa4a165ad18d56b1a,4009043745.306190000
0x44f2e47fd7cea54622496d3c62690f6eaf3a5242,3643285293.541640000
0x3f689dcfece926bdeb1f389faec7bd5998e7e384,3446121722.909010000
0xcf75247c66b110a8e0639e0045d6acfca81a84d9,2809468648.204990000
0xf1e88c87f93864fb8606385ae9ece4ae4d4563b3,2514718739.748850000
0x476610091b87939befc5df4dbe6a34271985b8a4,1844113808.975490000
0xd3bdc2f850031ca9818ea969b9ed5c4f3f3b147c,1751982374.876220000
0x2b79828e1a9c02870cb6554ae96f04472a22290e,1697166726.177920000
0xe8d1c82672be9a0e833ab448df79900b28c0da98,1517487649.742500000
0xc16c99ad8b631e57fc81a57a26412af19f0c8ff3,1419501258.749760000
0x16ce0f1ad896432084a46485821f55cd3e74427c,1305537737.756060000
0x7b3e065dec4ae00a36f0133ff3ae580d5cb815c7,1262033477.464180000
0x39c116d646e69bd566140f9566f2829d0fccbfe4,1224149633.464850000
0x03b96a522d79a5ac69b9b5680fa0b7e6f3fc27eb,1194107807.808160000
0x7f128b147052e89d0e885951289796abcb45dff4,1111606865.349550000
0x74920a6dedc9335e3c009ea1ce7216158e540546,972329068.676537000
0x56c3963797d503fed1c7bdd4533847da3e0e069c,961225765.691595000
0x91556198a09f5a6406b860d05a551131d3b4a739,931644708.877459000
0xb5c13f495eb6a30397c329781dfb70d5780646f4,758375050.000004000
0x22d389d2348bf4d8d324b326cfd194416a6a29ef,756724688.283808000
0x0f624076418076cdcfefeb7e673a72961a7b73fb,561509577.838593000
0x9a13ae277dd4a5471c8bd9e32b2d67e551ea23bf,532925632.301208000
0xaff9eb924ca8a99cda532c46aaab203d63f84660,443272639.792532000
0xac1e323d27c8d8c62ba58a1c89b5edfb6ba9e98f,368747081.796005000
0xcb050bf63167866e0c077c4a49be3161e4f298f8,356159172.379527000
0xb3cb58a30ea7382f954ee2773ab8db0c2b59df25,336675084.080203000
0xe5698cdbf876f761d11c7425faaa4a68e6f96a6e,249619723.351743000
0x345085cb5550ee5eedcaf9955194079a41dd9c42,227869569.357425000
0xa5c509ea291fedf4f05063c78f6609ff6468412b,145032939.602456000
0xa74d2fd2e8093e49bf5622f2fb1d21864856332d,122821433.828259000
0x4d24c16d473694e7020e13dc2ca1c6fc35d7d968,108374605.923958000
0x57b69327c4aa3ceae40e8748a9c4ef58873a4bef,89474286.759549500
0x02665c87bd1b2866e5fb9e1df764232e9a36d80c,78884275.285797100
0x982f4770f42bfd026c0816838786a395a4682aa0,50000000.000000100
0x962b7b7ec8c7b0a0ddb9c568be60d8bb9c63a9f4,49690770.564655900
