0x2a83f53abb49fa7df4e7cca4630b2cabda5ac15b,-493.000000000000000000
0x2a590fe421873b34845a2449e436e2395e6a7f63,-297.774027975985000000
0x01c189b1a78e7615551645a0d3b2155268fcd251,-193.580564423274000000
0xf8f00b4e3252ddfdbe0989dcc5728b7a0e2821f5,-180.525988876436000000
0xc7e02fca7ebaeeb151e2816c02d30e7d47b59f72,-171.367017659003000000
0x5efca46b43bd13b2bb659c36dcbe69d68c9d3b1b,-143.079129442658000000
0x725c793f53d1022ca7e3da103ab2bf932f6206cb,-125.515998835083000000
0x6a27f172aa6e4a54bace8001185959124edf45a7,-106.579877199054000000
0xd735d102ea8c90c2d4f217d5a2633f92602b7da7,-97.749379502968500000
0x90359b917d64330fec82a0642694754c4e1772ee,-90.957360610241800000
0x881a974e2f910ee1bcc4413caef94642d7002627,-75.588730824149600000
0x87b45e39eb8a480dc33dadfa3a36d9b4928756bb,-65.295685392072900000
0x7db75c851f4f9fde7f416d8a71e2e000a2e4aa8a,-64.404387146791600000
0xbe09df263db9592f8a40d0d70fa8d45390026f6e,-63.624366457643500000
0x840c2a308b7b0b2385c029f72c7afab586278069,-62.452517761231900000
0x546fe6d0d7404b32bbca1cbc8afcce0b612dc493,-60.000000000000000000
0x37c1e92a0aae284e82270379766bc68febb9756c,-52.979072341218900000
0x179ec80e73812dbc2cdaba3251dd53d60a3d7f79,-50.080214846139000000
0x21d92b249c9a70f2559ab5d83ba558227d9744d0,-48.897054520682900000
0x2c27176eef778e2ff7fe024261bbeafd0e8d83c7,-48.592880011902400000
0xf03686d9a0e937ce81a1e43340e8bc71cca4b724,-46.842431071403500000
0x3717c594763185de4eb7a8e998a1f07cadce4d61,-44.908506343961400000
0x90852bba0bd7678270b05e86c884c3a2c7f479f9,-43.448140592194900000
0x98b267b5ce64955526fcfba20e6f5db0fa075e97,-41.639984464887200000
0x308e0999183e4ec35ab89a812a7d773947328388,-41.444208193232300000
0x535f6817580174f65b0a1994dd3a0296686469e2,-41.124128984423400000
0x78f913776b86cc12f02af5b1448fa4738361479d,-40.480995827349300000
0xcca178a04d83af193330c7927fb9a42212fb1c25,-39.162397092416600000
0x8c985265d9a19904c15f77f9a0ad2c27b3723424,-37.352436385000000000
0x659e43698a8826a84ef7335c328e7687af8bf75a,-36.773505285924500000
0x01b4522580ab103d399d68fa5ff7d7264f9a2762,-35.721509544527600000
0x189cf0f9d388e27d5115de1d726d22e3784122fd,-35.128017545000000000
0x6c9155fc921ec47cdb5b8df86106896b3cde1eb8,-35.012735029400100000
0x0e8bdd7a377f602309a5b2dc0a066aba55967567,-33.355564005239400000
0x35ab14e01e254c7b0c0671b7cbd9607d2cbb9552,-33.183675286230600000
0x3624c808b025fa95402b13860de4d43b39999bbd,-33.118631786537500000
0x86ce2c6ccb420503da60c80273a477b32d26b684,-32.946516128804200000
0xc42659dc80a057324905ed095ee5585737b94e1c,-32.913180963980900000
0xd0bce2077bd6551ecee5aae94a16a319db2671b9,-31.600000000000000000
0xfcf5eda4956b1262d94af3f252a71a87cc68125a,-31.424188769645700000
0x1a65580df2f0f5406316f1ffb5b4d35568c0622d,-30.699300000000000000
0x3f50435d38e2092e12e9cd6e53004410c4fbab38,-30.049301091097600000
0xcddfb2fd090de26f0a27dbd770322fe9e27639a3,-29.583377405789500000
0x77793780251644bc2267dcf43680e73e03895fb5,-28.960852158957400000
0x00e82a6554787947e4534c28f29f6db53a029330,-28.746894028363000000
0xae69f5ab6a07d531fd7d0459e612c9c8194342fd,-28.408709526649900000
0x16d4942ce7a577ebea3e957b17212fbcb64a75b0,-28.360120529375700000
0x7f407c7ea50727af33cab61ec1a5b38c753471ec,-27.833360270000000000
0x119840f12e9d21f1c37097e3f65d3cc1ac084646,-27.500000000000000000
0x9b2b32950175e3f921e3d693548aaa707cfef698,-27.337650840760900000
0x8c06c469b91ef10c1e0c7788d50fc53cb1107631,-27.017972135000000000
0x889144109b977f2077a609971dd173ff84e7c9c5,-26.570362090000000000
0xd86c7d48d07f3be6a163e6c49bf4ce0ef543662b,-26.552213162751100000
0x47f4d8bb0ce7080817688cad4c9e81f25d447aed,-26.540374189686400000
0xc3cddec734d7b5e90ac44e398245b1ceaaaca0dd,-26.255756950007400000
0x03f322047eb35d0041b90d9bcbe13867cf81f38d,-25.693843495420800000
0x94a77421075342fbd4259a2f7253ad76f251b6dc,-25.587941478603000000
0x39d82351014a0e3332b01dfa78139d275baa23d1,-25.324958766471600000
0x2436ad3281d000608e451fc228d7d1bd5adfb9f6,-24.660750727676500000
0x68bbd948add27ad1c74f6b33b543830717cf2c32,-24.035218748007300000
0xc203c44f2076083c3de973ba1810d2f863421c98,-23.100000000000000000
0x0a4fd275e22ea2f27a8e6ee0c60df43361c2f90e,-23.053926492509500000
0xa334d6154f75d502cda28b331b2e1b9800597169,-22.845404381188300000
0x432f8a9ec693e2d6a2f987a11e0570a97d3f3ae3,-22.281643380000000000
0x3ccea3367c2b8ae9be969b1ce4360e3ac7b1bb7f,-21.710990280264900000
0xf4bb77f44f6c2cb6bb89dc430577a62aeb3feec8,-21.593125015000000000
0x165129a5a0222fba1596559665723af0d9257e42,-21.500000000000000000
0x3d88a8623247050e29c451144848a70dc0a03f98,-21.476260575133500000
0x417f5e53bbeaeb991bfeaa9a8f13521d0cf9efb4,-21.000000000000000000
0x70eca1de3acc1806212cd125b78b5b09f420ad3e,-20.935337878549800000
0xe4e921eba6111b3d8bb143b235eee48e5c4bb72e,-20.897750390599200000
0x4ed2743304ba78a0a8a6ed716e6d4b830ecdce09,-20.815664741868800000
0x0d02b947c2c4a36af573a7d378059f226fb8494d,-20.751762200000000000
0x058440d5c138595c2a5f9d943e5bdf1e9dd4be0c,-20.681934661250700000
0x3168d34f41de6091ce094d0e976d1a7b225329fc,-20.264705505371800000
0x9d20411316cdb0d0fb3c2bf434d0bff196d8a2e9,-20.119670246000000000
0x67703fe19f4250052b10a21cc076662d98e5270c,-19.870772072111900000
0xdc5b49e33ebc60721313b7361c1f4acebeacf353,-19.656978428766300000
0xda67a7aea42f219fa97c4b69e48154f5a7bc7517,-19.607555416346000000
0x16c5b6876df600aaff445acc3b5987ea637dce46,-19.506117178078200000
0x84e48b7841edc4298679cc7abb165a14b3de7e5d,-19.477037434503200000
0xec97429f807f04dcfc0bf15ca80d3e2c82a2157b,-19.460000000000000000
0x7e0523f06411bd4f66e24edacbbbbc31c5097cce,-19.332095081231700000
0x631659704b64394e6a6936a75a0a5b2fc4c43305,-19.189092781725500000
0x7b7a1ef09bc25f832789fc29cf0e6912c061ba05,-18.767493609672500000
0x0f5bc0fda3a17f3a3ed240c6f6f31c78fa998c63,-18.633214470538700000
0xc892b52686fe0d46f458daf85c69292386fad744,-18.409583618376900000
0xdcba54e9861a7e93f904055f6f57ec0b81ead1e5,-18.382978595624900000
0xe9763f6bdbfea8afd84f353b6563c79f8ee2352d,-18.020549009197000000
0x7554dac7c2be5a2c371b4a23a968895cff06a48f,-17.933130050822900000
0xcd46b62be21edd491fa8a63f75d3caa08e533b08,-17.868833001153400000
0xf537a72b36414fb55bad7b3cb744ceefbcc00a06,-17.600832151624800000
0xdfb15757b4cd6ddc236d7e3b7a439cf77afa20c5,-17.335063917925500000
0x509f40d532c0bfb0f1c9c4d056dd90a3a8bd2c58,-17.298803690000000000
0x2e1d09a143d80273366a9312a6741538def00101,-17.155519000294200000
0x4c6e81dbf6ef030c6f01bb08a2ece3df7b4e1f80,-17.000000000000000000
0x350e46bc1d64524869d36df8331b3a170f3bc503,-16.958445705000000000
0x96380a3b83794a8a3bf2ae5b5c921cff56c8e15c,-16.951171434919300000
0x98ec012f0ef477e095812a082cadb26827e3381d,-16.780466612843700000
0x0d107307b53ca602ea139db5acf5e0475f8b93a2,-16.741341156940400000
0x8ab631ae7780e24cca27ec3de7f64800ba4848e2,-16.675211840000000000
0x077de4bd41b5598c1b14f43fdb1fd991c543ffbb,-16.576074708045600000
0xed9cc97434ead87f978d0851a0936970d5678e69,-16.545432042696100000
0xf73cf95f4ec9802d70551715c7f10bf4413bc073,-16.233755980373300000
0xc44ad86e89790e1b1acd8639b253da53fca436c3,-16.154297221104000000
0xd6e7750f6b8ff5cfe6ee5b2776c507e8bdbdf376,-16.061429071482200000
0x59e714b9fd92d9d6110d848e3902b9ec42aff146,-15.890082245623400000
0x1386a009b28b1a73d20d9759deef9b6a5ccbbea1,-15.745722675485100000
0x4f24af10010c9910c79a6a7bb3fab98cf0702144,-15.735308082443600000
0xa6f73baacea081c2b2a44032eccc1042b2ba7ee9,-15.684080000000000000
0x5618b10c257d7f1c9faee9ae658eac3823d18e3f,-15.528999918838600000
0x9220da8a99437253e1f9dcc7401d0c91d1101eca,-15.336143704504500000
0xfed6aa00da3399175f7118db911311bc1722e746,-15.072213447716600000
0xfe60930b4f10adc8b44716babfe1d6931b3a0bf5,-14.908410008454400000
0x5a20637b82ed3530e8e799b1e0d5186d65c06338,-14.565482596493300000
0xd8f6bf41700e832b12798bd6a341611c3f672702,-14.511346044063800000
0xeec5bfb3ddece602784572b7715ecea29372a3a8,-14.457876207514400000
0x75dc6fc5c629eb3533860b9fc9c5cc75dc722118,-14.300000000000000000
0x873c147d9b8ce7c5c55b61d0d1ee6a20e1e2839f,-14.263998552113400000
0x98b3889744a7e3228bf9e8f389c776b89c9ec806,-14.239979425000000000
0xdd653f84866842f6c87ea71802349720b4e98bbf,-14.238529179972000000
0xc012ac8856be7137daf6126be3dac091896b5d54,-14.153542886783300000
0x5e67fd402c72d8d46a2090e97f1d156f0f7d5df5,-14.126724103283500000
0x0c62a742ac7869f618d766778b6fab3261abd192,-14.103473408394300000
0xbc5fd131d131d6b466e0866390e946cf554d41cd,-14.071270875839400000
0x6eaa5e242f7dd7fb0f930486d5677d18f3de4550,-13.976537226570800000
0xaa3242f9c0955ddc123fc61a13c0f91fb27c5797,-13.877455550661000000
0x31e0e2f2a3c6e8203b4f61c2cf59d3723dde9557,-13.849467575000000000
0xa1147ec879493218127ab9985bb3585688f200e0,-13.688635056042900000
0x77c26a2453e3767c949fa071b0c8be28e9cce194,-13.411007045000000000
0xdb96da5580d971e8392962f575af702cf38078b2,-13.359632384399800000
0xa00dd8be1752201f9ca6f5630a9638b697dfdcf9,-13.300917339375800000
0x75265d17ba2a621e53f0f05ca9de8dcfcd8fe0a2,-13.166208610000000000
0x9978f02bc3d191a3916da3bc1f29fdd29a78224b,-12.999768382999400000
0x083cf4407a7f29880ae74933d71ed498adb42038,-12.998531454062700000
0xe0b404ff7a2f48084879352f1af17daaae8b5eab,-12.992285685000000000
0x3999b5d6be2378c2fae92722408f0de81218da0f,-12.972454775000000000
0x3fb63bd1bdce7ddc86dcef28956b394406e02d3f,-12.840418570973100000
0x7837d3ee246ea9201b548b55de9ec01d6a6ac5d0,-12.638733775977000000
0x9d025dd5b3ea52138d6ab725c5c55cf55195b368,-12.615221530253300000
0x6c406f2256729b973f3487157a53fec9de80add8,-12.486267341318800000
0xb6b438bce3b289ca070945715dc20797673de3c8,-12.232315718816800000
0x82360cd96648c607e3e1bc66f63606c8b4f2d4b1,-12.079972148529800000
0xb465fd3dce4838f8f7d64dfde6f29f9f06615b17,-12.000000000000000000
0x147c624dc8a4a229a1310e93a508843aff2abd29,-11.979000000000000000
