0x2a83f53abb49fa7df4e7cca4630b2cabda5ac15b,2465000000000.000000000
0x2a590fe421873b34845a2449e436e2395e6a7f63,1488870139879.920000000
0x01c189b1a78e7615551645a0d3b2155268fcd251,967902822116.370000000
0xf8f00b4e3252ddfdbe0989dcc5728b7a0e2821f5,902629944382.180000000
0xc7e02fca7ebaeeb151e2816c02d30e7d47b59f72,856835088295.015000000
0x5efca46b43bd13b2bb659c36dcbe69d68c9d3b1b,715395647213.290000000
0x725c793f53d1022ca7e3da103ab2bf932f6206cb,627579994175.415000000
0x6a27f172aa6e4a54bace8001185959124edf45a7,532899385995.270000000
0xd735d102ea8c90c2d4f217d5a2633f92602b7da7,488746897514.842000000
0x90359b917d64330fec82a0642694754c4e1772ee,454786803051.209000000
0x881a974e2f910ee1bcc4413caef94642d7002627,377943654120.748000000
0x87b45e39eb8a480dc33dadfa3a36d9b4928756bb,326478426960.364000000
0x7db75c851f4f9fde7f416d8a71e2e000a2e4aa8a,322021935733.958000000
0xbe09df263db9592f8a40d0d70fa8d45390026f6e,318121832288.217000000
0x840c2a308b7b0b2385c029f72c7afab586278069,312262588806.159000000
0x546fe6d0d7404b32bbca1cbc8afcce0b612dc493,300000000000.000000000
0x37c1e92a0aae284e82270379766bc68febb9756c,264895361706.094000000
0x179ec80e73812dbc2cdaba3251dd53d60a3d7f79,250401074230.695000000
0x21d92b249c9a70f2559ab5d83ba558227d9744d0,244485272603.414000000
0x2c27176eef778e2ff7fe024261bbeafd0e8d83c7,242964400059.512000000
0xf03686d9a0e937ce81a1e43340e8bc71cca4b724,234212155357.017000000
0x3717c594763185de4eb7a8e998a1f07cadce4d61,224542531719.807000000
0x90852bba0bd7678270b05e86c884c3a2c7f479f9,217240702960.974000000
0x98b267b5ce64955526fcfba20e6f5db0fa075e97,208199922324.436000000
0x308e0999183e4ec35ab89a812a7d773947328388,207221040966.161000000
0x535f6817580174f65b0a1994dd3a0296686469e2,205620644922.117000000
0x78f913776b86cc12f02af5b1448fa4738361479d,202404979136.746000000
0xcca178a04d83af193330c7927fb9a42212fb1c25,195811985462.083000000
0x8c985265d9a19904c15f77f9a0ad2c27b3723424,186762181925.000000000
0x659e43698a8826a84ef7335c328e7687af8bf75a,183867526429.622000000
0x01b4522580ab103d399d68fa5ff7d7264f9a2762,178607547722.638000000
0x189cf0f9d388e27d5115de1d726d22e3784122fd,175640087725.000000000
0x6c9155fc921ec47cdb5b8df86106896b3cde1eb8,175063675147.000000000
0x0e8bdd7a377f602309a5b2dc0a066aba55967567,166777820026.197000000
0x35ab14e01e254c7b0c0671b7cbd9607d2cbb9552,165918376431.153000000
0x3624c808b025fa95402b13860de4d43b39999bbd,165593158932.687000000
0x86ce2c6ccb420503da60c80273a477b32d26b684,164732580644.021000000
0xc42659dc80a057324905ed095ee5585737b94e1c,164565904819.904000000
0xd0bce2077bd6551ecee5aae94a16a319db2671b9,158000000000.000000000
0xfcf5eda4956b1262d94af3f252a71a87cc68125a,157120943848.228000000
0x1a65580df2f0f5406316f1ffb5b4d35568c0622d,153496500000.000000000
0x3f50435d38e2092e12e9cd6e53004410c4fbab38,150246505455.488000000
0xcddfb2fd090de26f0a27dbd770322fe9e27639a3,147916887028.947000000
0x77793780251644bc2267dcf43680e73e03895fb5,144804260794.787000000
0x00e82a6554787947e4534c28f29f6db53a029330,143734470141.815000000
0xae69f5ab6a07d531fd7d0459e612c9c8194342fd,142043547633.249000000
0x16d4942ce7a577ebea3e957b17212fbcb64a75b0,141800602646.878000000
0x7f407c7ea50727af33cab61ec1a5b38c753471ec,139166801350.000000000
0x119840f12e9d21f1c37097e3f65d3cc1ac084646,137500000000.000000000
0x9b2b32950175e3f921e3d693548aaa707cfef698,136688254203.804000000
